playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
kluszte01,1981,BBWAA,401,301,56,N,Player,NULL
kluszte01,2003,Veterans - Players,81,61,4,N,Player,NULL
kluszte01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kluszte01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kluszte01,2009,Veterans - 1943 and Later,NULL,NULL,NULL,Y,Player,Preliminary poll
knabeot01,1939,BBWAA,274,206,1,N,Player,NULL
knabeot01,1946,Nominating Vote,202,NULL,1,N,Player,Players in top 20 proceed to final ballot
kneppbo01,1996,BBWAA,470,353,0,N,Player,NULL
knighra01,1994,BBWAA,456,342,1,N,Player,NULL
knoblch01,2008,BBWAA,543,408,1,N,Player,NULL
knowlda01,1986,BBWAA,425,319,0,N,Player,NULL
konerpa01,2020,BBWAA,397,298,10,N,Player,NULL
koosmje01,1991,BBWAA,443,333,4,N,Player,NULL
koosmje01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
koscoan01,1980,BBWAA,385,289,0,N,Player,NULL
koufasa01,1972,BBWAA,396,297,344,Y,Player,NULL
kraneed01,1985,BBWAA,395,297,0,N,Player,NULL
krausle02,1980,BBWAA,385,289,0,N,Player,NULL
kremera01,1948,BBWAA,121,91,1,N,Player,NULL
kremera01,1958,BBWAA,266,200,2,N,Player,NULL
kremera01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kremera01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kremera01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kressre01,1958,BBWAA,266,200,1,N,Player,NULL
kressre01,1960,BBWAA,269,202,3,N,Player,NULL
krukjo01,2001,BBWAA,515,387,1,N,Player,NULL
krukomi01,1995,BBWAA,460,345,1,N,Player,NULL
kuennha01,1977,BBWAA,383,288,57,N,Player,NULL
kuennha01,1978,BBWAA,379,285,58,N,Player,NULL
kuennha01,1979,BBWAA,432,324,63,N,Player,NULL
kuennha01,1980,BBWAA,385,289,83,N,Player,NULL
kuennha01,1981,BBWAA,401,301,93,N,Player,NULL
kuennha01,1982,BBWAA,415,312,62,N,Player,NULL
kuennha01,1983,BBWAA,374,281,77,N,Player,NULL
kuennha01,1984,BBWAA,403,303,106,N,Player,NULL
kuennha01,1985,BBWAA,395,297,125,N,Player,NULL
kuennha01,1986,BBWAA,425,319,144,N,Player,NULL
kuennha01,1987,BBWAA,413,310,144,N,Player,NULL
kuennha01,1988,BBWAA,427,321,168,N,Player,NULL
kuennha01,1989,BBWAA,447,336,115,N,Player,NULL
kuennha01,1990,BBWAA,444,333,107,N,Player,NULL
kuennha01,1991,BBWAA,443,333,100,N,Player,NULL
kuennha01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kuennha01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kuennha01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kuheljo01,1956,BBWAA,193,145,1,N,Player,NULL
kuheljo01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
kuheljo01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kuheljo01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
kuhnbo99,1997,Veterans,NULL,NULL,NULL,N,Executive,Lost second ballot runoff to Lasorda
kuhnbo99,1998,Veterans,NULL,NULL,NULL,N,Executive,NULL
kuhnbo99,1999,Veterans,NULL,NULL,NULL,N,Executive,NULL
kuhnbo99,2003,Veterans - Contributors,79,60,20,N,Executive,NULL
kuhnbo99,2007,Veterans - Contributors,81,61,14,NULL,Executive,NULL
kuhnbo99,2008,Veterans - Executives,12,9,10,Y,Executive,NULL
kuzavbo01,1964,BBWAA,201,151,1,N,Player,NULL
lackejo01,2023,BBWAA,389,292,1,N,Player,NULL
lajoina01,1936,BBWAA,226,170,146,N,Player,NULL
lajoina01,1936,Veterans,78,59,2,N,Player,NULL
lajoina01,1937,BBWAA,201,151,168,Y,Player,NULL
landike99,1944,Old Timers,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
lanefr99,1983,Veterans,NULL,NULL,NULL,N,Executive,NULL
lanefr99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
lanefr99,2007,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
langebi01,1936,Veterans,78,59,6,N,Player,NULL
langebi01,1953,BBWAA,264,198,1,N,Player,NULL
langebi01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
langebi01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
langsma01,2005,BBWAA,516,387,0,N,Player,NULL
lanieha01,1979,BBWAA,432,324,1,N,Player,NULL
lankfra01,2010,BBWAA,539,405,0,N,Player,NULL
lansfca01,1998,BBWAA,473,355,3,N,Player,NULL
larkiba01,2010,BBWAA,539,405,278,N,Player,NULL
larkiba01,2011,BBWAA,581,436,361,N,Player,NULL
larkiba01,2012,BBWAA,573,430,495,Y,Player,NULL
larsedo01,1974,BBWAA,365,274,29,N,Player,NULL
larsedo01,1975,BBWAA,362,272,23,N,Player,NULL
larsedo01,1976,BBWAA,388,291,47,N,Player,NULL
larsedo01,1977,BBWAA,383,288,39,N,Player,NULL
larsedo01,1978,BBWAA,379,285,32,N,Player,NULL
larsedo01,1979,BBWAA,432,324,53,N,Player,NULL
larsedo01,1980,BBWAA,385,289,31,N,Player,NULL
larsedo01,1981,BBWAA,401,301,33,N,Player,NULL
larsedo01,1982,BBWAA,415,312,32,N,Player,NULL
larsedo01,1983,BBWAA,374,281,22,N,Player,NULL
larsedo01,1984,BBWAA,403,303,25,N,Player,NULL
larsedo01,1985,BBWAA,395,297,32,N,Player,NULL
larsedo01,1986,BBWAA,425,319,33,N,Player,NULL
larsedo01,1987,BBWAA,413,310,30,N,Player,NULL
larsedo01,1988,BBWAA,427,321,31,N,Player,NULL
larusto01,2014,Veterans - Expansion Era,16,12,16,Y,Manager,NULL
lasorto01,1997,Veterans,NULL,NULL,NULL,Y,Manager,NULL
lathaar01,1936,Veterans,78,59,1,N,Player,NULL
lathaar01,1938,BBWAA,262,197,1,N,Player,NULL
lathaar01,1942,BBWAA,233,175,1,N,Player,NULL
lavagco01,1958,BBWAA,266,200,4,N,Player,NULL
lavagco01,1960,BBWAA,269,202,2,N,Player,NULL
lawve01,1973,BBWAA,380,285,9,N,Player,NULL
lawve01,1974,BBWAA,365,274,5,N,Player,NULL
lawve01,1975,BBWAA,362,272,6,N,Player,NULL
lawve01,1976,BBWAA,388,291,9,N,Player,NULL
lawve01,1977,BBWAA,383,288,5,N,Player,NULL
lawve01,1978,BBWAA,379,285,6,N,Player,NULL
lawve01,1979,BBWAA,432,324,9,N,Player,NULL
lawve01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lawve01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lazzeto01,1945,BBWAA,247,186,1,N,Player,NULL
lazzeto01,1947,BBWAA,161,121,1,N,Player,NULL
lazzeto01,1948,BBWAA,121,91,21,N,Player,NULL
lazzeto01,1949,BBWAA,153,115,20,N,Player,NULL
lazzeto01,1949,Run Off,187,NULL,6,N,Player,1st
lazzeto01,1950,BBWAA,168,126,21,N,Player,NULL
lazzeto01,1951,BBWAA,226,170,27,N,Player,NULL
lazzeto01,1952,BBWAA,234,176,29,N,Player,NULL
lazzeto01,1953,BBWAA,264,198,28,N,Player,NULL
lazzeto01,1954,BBWAA,252,189,30,N,Player,NULL
lazzeto01,1955,BBWAA,251,189,66,N,Player,NULL
lazzeto01,1956,BBWAA,193,145,64,N,Player,NULL
lazzeto01,1958,BBWAA,266,200,80,N,Player,NULL
lazzeto01,1960,BBWAA,269,202,59,N,Player,NULL
lazzeto01,1962,BBWAA,160,120,8,N,Player,NULL
lazzeto01,1963,Veterans,NULL,NULL,NULL,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
lazzeto01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1968,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1977,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1984,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1985,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1987,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1988,Veterans,18,14,NULL,N,Player,NULL
lazzeto01,1989,Veterans,NULL,NULL,NULL,N,Player,NULL
lazzeto01,1990,Veterans,14,11,NULL,N,Player,Made first cut - from initial list of 25
lazzeto01,1991,Veterans,16,12,NULL,Y,Player,NULL
leachfr01,1958,BBWAA,266,200,2,N,Player,NULL
leachfr01,1960,BBWAA,269,202,1,N,Player,NULL
leachto01,1937,BBWAA,201,151,1,N,Player,NULL
leachto01,1939,BBWAA,274,206,1,N,Player,NULL
leachto01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
leachto01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
leebi03,1988,BBWAA,427,321,3,N,Player,NULL
leeca01,2018,BBWAA,422,317,1,N,Player,NULL
leecl02,2020,BBWAA,397,298,2,N,Player,NULL
leede02,2017,BBWAA,442,332,0,N,Player,NULL
leevesa01,1937,BBWAA,201,151,1,N,Player,NULL
leevesa01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
leevesa01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
leevesa01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
leevesa01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
leevesa01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
leibrch01,1999,BBWAA,497,373,0,N,Player,NULL
leiteal01,2011,BBWAA,581,436,4,N,Player,NULL
lemonbo01,1964,BBWAA,201,151,24,N,Player,NULL
lemonbo01,1964,Run Off,201,NULL,3,N,Player,Player receiving most votes inducted
lemonbo01,1966,BBWAA,302,227,21,N,Player,NULL
lemonbo01,1967,BBWAA,292,219,35,N,Player,NULL
lemonbo01,1967,Run Off,306,NULL,7,N,Player,Player receiving most votes inducted
lemonbo01,1968,BBWAA,283,213,47,N,Player,NULL
lemonbo01,1969,BBWAA,340,255,56,N,Player,NULL
lemonbo01,1970,BBWAA,300,225,75,N,Player,NULL
lemonbo01,1971,BBWAA,360,270,90,N,Player,NULL
lemonbo01,1972,BBWAA,396,297,117,N,Player,NULL
lemonbo01,1973,BBWAA,380,285,177,N,Player,NULL
lemonbo01,1974,BBWAA,365,274,190,N,Player,NULL
lemonbo01,1975,BBWAA,362,272,233,N,Player,NULL
lemonbo01,1976,BBWAA,388,291,305,Y,Player,NULL
lemonch01,1996,BBWAA,470,353,1,N,Player,NULL
leonabu99,1972,Negro League,NULL,NULL,NULL,Y,Player,NULL
leonade01,1992,BBWAA,430,323,1,N,Player,NULL
leonadu02,1960,BBWAA,269,202,2,N,Player,NULL
leonadu02,1968,BBWAA,283,213,5,N,Player,NULL
leonadu02,1969,BBWAA,340,255,4,N,Player,NULL
leonadu02,1970,BBWAA,300,225,5,N,Player,NULL
leonadu02,1971,BBWAA,360,270,3,N,Player,NULL
leonadu02,1972,BBWAA,396,297,5,N,Player,NULL
leonadu02,1973,BBWAA,380,285,6,N,Player,NULL
leonadu02,1981,Veterans,NULL,NULL,NULL,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
leonaje01,1996,BBWAA,470,353,0,N,Player,NULL
lewisdu01,1937,BBWAA,201,151,3,N,Player,NULL
lewisdu01,1938,BBWAA,262,197,5,N,Player,NULL
lewisdu01,1939,BBWAA,274,206,6,N,Player,NULL
lewisdu01,1945,BBWAA,247,186,1,N,Player,NULL
lewisdu01,1951,BBWAA,226,170,2,N,Player,NULL
lewisdu01,1952,BBWAA,234,176,11,N,Player,NULL
lewisdu01,1953,BBWAA,264,198,20,N,Player,NULL
lewisdu01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
lewisdu01,1954,BBWAA,252,189,20,N,Player,NULL
lewisdu01,1955,BBWAA,251,189,34,N,Player,NULL
lewisdu01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
lewisdu01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
lewisdu01,1961,Veterans,NULL,NULL,NULL,N,Player,Finalist
lewisdu01,1962,Veterans,NULL,NULL,NULL,N,Player,Preliminary poll
lewisdu01,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
lewisdu01,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
lewisdu01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
lewisdu01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
leylaji99,2024,Contemporary Baseball Era Non-Players,16,12,15,Y,Manager,NULL
lidgebr01,2018,BBWAA,422,317,0,N,Player,NULL
lillyte01,2019,BBWAA,425,319,0,N,Player,NULL
linceti01,2022,BBWAA,394,296,9,N,Player,NULL
lindsfr01,1949,BBWAA,153,115,1,N,Player,NULL
lindsfr01,1956,BBWAA,193,145,3,N,Player,NULL
lindsfr01,1958,BBWAA,266,200,5,N,Player,NULL
lindsfr01,1960,BBWAA,269,202,6,N,Player,NULL
lindsfr01,1962,BBWAA,160,120,7,N,Player,NULL
lindsfr01,1963,Veterans,NULL,NULL,NULL,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
lindsfr01,1974,Veterans,NULL,NULL,NULL,N,Player,NULL
lindsfr01,1975,Veterans,NULL,NULL,NULL,N,Player,NULL
lindsfr01,1976,Veterans,NULL,NULL,NULL,Y,Player,NULL
linzyfr01,1980,BBWAA,385,289,0,N,Player,NULL
lloydpo99,1977,Negro League,NULL,NULL,NULL,Y,Player,NULL
loberha01,1937,BBWAA,201,151,2,N,Player,NULL
loberha01,1938,BBWAA,262,197,1,N,Player,NULL
loberha01,1939,BBWAA,274,206,2,N,Player,NULL
loberha01,1960,BBWAA,269,202,1,N,Player,NULL
lockebo01,1981,BBWAA,401,301,0,N,Player,NULL
lockmwh01,1966,BBWAA,302,227,4,N,Player,NULL
loducpa01,2014,BBWAA,571,429,0,N,Player,NULL
loftoke01,2013,BBWAA,569,427,18,N,Player,NULL
lolicmi01,1985,BBWAA,395,297,78,N,Player,NULL
lolicmi01,1986,BBWAA,425,319,86,N,Player,NULL
lolicmi01,1987,BBWAA,413,310,84,N,Player,NULL
lolicmi01,1988,BBWAA,427,321,109,N,Player,NULL
lolicmi01,1989,BBWAA,447,336,47,N,Player,NULL
lolicmi01,1990,BBWAA,444,333,27,N,Player,NULL
lolicmi01,1991,BBWAA,443,333,33,N,Player,NULL
lolicmi01,1992,BBWAA,430,323,45,N,Player,NULL
lolicmi01,1993,BBWAA,423,318,43,N,Player,NULL
lolicmi01,1994,BBWAA,456,342,23,N,Player,NULL
lolicmi01,1995,BBWAA,460,345,26,N,Player,NULL
lolicmi01,1996,BBWAA,470,353,33,N,Player,NULL
lolicmi01,1997,BBWAA,473,353,34,N,Player,NULL
lolicmi01,1998,BBWAA,473,355,39,N,Player,NULL
lolicmi01,1999,BBWAA,497,373,26,N,Player,NULL
lolicmi01,2003,Veterans - Players,81,61,13,N,Player,NULL
lolicmi01,2005,Veterans - Players,80,60,9,N,Player,NULL
lolicmi01,2007,Veterans - Players,84,62,8,N,Player,NULL
lolicmi01,2009,Veterans - 1943 and Later,NULL,NULL,NULL,Y,Player,Preliminary poll
lollash01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lollash01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lollash01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lombaer01,1950,BBWAA,168,126,3,N,Player,NULL
lombaer01,1951,BBWAA,226,170,3,N,Player,NULL
lombaer01,1956,BBWAA,193,145,8,N,Player,NULL
lombaer01,1958,BBWAA,266,200,4,N,Player,NULL
lombaer01,1960,BBWAA,269,202,6,N,Player,NULL
lombaer01,1962,BBWAA,160,120,5,N,Player,NULL
lombaer01,1964,BBWAA,201,151,33,N,Player,NULL
lombaer01,1964,Run Off,201,NULL,9,N,Player,Player receiving most votes inducted
lombaer01,1966,BBWAA,302,227,34,N,Player,NULL
lombaer01,1967,BBWAA,292,219,43,N,Player,NULL
lombaer01,1967,Run Off,306,NULL,25,N,Player,Player receiving most votes inducted
lombaer01,1968,Veterans,NULL,NULL,NULL,N,Player,NULL
lombaer01,1973,Veterans,NULL,NULL,NULL,N,Player,NULL
lombaer01,1974,Veterans,NULL,NULL,NULL,N,Player,NULL
lombaer01,1975,Veterans,NULL,NULL,NULL,N,Player,NULL
lombaer01,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
lombaer01,1977,Veterans,NULL,NULL,NULL,N,Player,4 or 5 votes
lombaer01,1981,Veterans,NULL,NULL,NULL,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
lombaer01,1984,Veterans,NULL,NULL,NULL,N,Player,Runner-up
lombaer01,1985,Veterans,NULL,NULL,NULL,N,Player,NULL
lombaer01,1986,Veterans,NULL,NULL,NULL,Y,Player,NULL
lonboji01,1985,BBWAA,395,297,3,N,Player,NULL
lonboji01,1986,BBWAA,425,319,3,N,Player,NULL
longhe01,1936,Veterans,78,59,15,N,Player,NULL
longhe01,1937,BBWAA,201,151,1,N,Player,NULL
longhe01,1938,BBWAA,262,197,1,N,Player,NULL
longhe01,1939,BBWAA,274,206,1,N,Player,NULL
longhe01,1945,BBWAA,247,186,1,N,Player,NULL
longhe01,1946,Nominating Vote,202,NULL,1,N,Player,Players in top 20 proceed to final ballot
longhe01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
longhe01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lopated01,1968,BBWAA,283,213,2,N,Player,NULL
lopated01,1969,BBWAA,340,255,2,N,Player,NULL
lopated01,1970,BBWAA,300,225,1,N,Player,NULL
lopated01,1971,BBWAA,360,270,4,N,Player,NULL
lopated01,1972,BBWAA,396,297,2,N,Player,NULL
lopated01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lopated01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lopated01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lopesda01,1993,BBWAA,423,318,2,N,Player,NULL
lopezal01,1949,BBWAA,153,115,1,N,Player,NULL
lopezal01,1952,BBWAA,234,176,2,N,Manager,NULL
lopezal01,1953,BBWAA,264,198,2,N,Manager,NULL
lopezal01,1956,BBWAA,193,145,1,N,Manager,NULL
lopezal01,1958,BBWAA,266,200,34,N,Manager,NULL
lopezal01,1960,BBWAA,269,202,26,N,Manager,NULL
lopezal01,1962,BBWAA,160,120,11,N,Manager,NULL
lopezal01,1964,BBWAA,201,151,57,N,Player,NULL
lopezal01,1964,Run Off,201,NULL,34,N,Player,Player receiving most votes inducted
lopezal01,1966,BBWAA,302,227,109,N,Manager,NULL
lopezal01,1967,BBWAA,292,219,114,N,Player,NULL
lopezal01,1967,Run Off,306,NULL,50,N,Player,Player receiving most votes inducted
lopezal01,1968,Veterans,NULL,NULL,NULL,N,Manager,NULL
lopezal01,1974,Veterans,NULL,NULL,NULL,N,Manager,NULL
lopezal01,1975,Veterans,NULL,NULL,NULL,N,Manager,NULL
lopezal01,1976,Veterans,NULL,NULL,NULL,N,Manager,NULL
lopezal01,1977,Veterans,NULL,NULL,NULL,Y,Manager,NULL
lopezja01,2012,BBWAA,573,430,1,N,Player,NULL
lowebo01,1936,Veterans,78,59,1,N,Player,NULL
lowebo01,1942,BBWAA,233,175,1,N,Player,NULL
lowebo01,1945,BBWAA,247,186,2,N,Player,NULL
lowede01,2019,BBWAA,425,319,0,N,Player,NULL
lowelmi01,2016,BBWAA,440,330,0,N,Player,NULL
lowenjo01,1991,BBWAA,443,333,1,N,Player,NULL
lucasre01,1949,BBWAA,153,115,2,N,Player,NULL
lucasre01,1950,BBWAA,168,126,1,N,Player,NULL
lucasre01,1958,BBWAA,266,200,1,N,Player,NULL
lundydi01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
lundydi01,2006,Negro League,NULL,NULL,NULL,N,Player,NULL
luquedo01,1937,BBWAA,201,151,1,N,Player,NULL
luquedo01,1938,BBWAA,262,197,1,N,Player,NULL
luquedo01,1939,BBWAA,274,206,1,N,Player,NULL
luquedo01,1950,BBWAA,168,126,1,N,Player,NULL
luquedo01,1952,BBWAA,234,176,1,N,Player,NULL
luquedo01,1953,BBWAA,264,198,1,N,Player,NULL
luquedo01,1956,BBWAA,193,145,1,N,Player,NULL
luquedo01,1958,BBWAA,266,200,15,N,Player,NULL
luquedo01,1960,BBWAA,269,202,4,N,Player,NULL
luquedo01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
luquedo01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
luquedo01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
luzingr01,1990,BBWAA,444,333,1,N,Player,NULL
luzingr01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
lylesp01,1988,BBWAA,427,321,56,N,Player,NULL
lylesp01,1989,BBWAA,447,336,25,N,Player,NULL
lylesp01,1990,BBWAA,444,333,25,N,Player,NULL
lylesp01,1991,BBWAA,443,333,15,N,Player,NULL
lylesp01,2005,Veterans - Players,80,60,7,N,Player,NULL
lylesp01,2007,Veterans - Players,84,62,6,N,Player,NULL
lynchto02,1953,Veterans,NULL,NULL,NULL,N,Executive,NULL
lynchto02,1955,Veterans,NULL,NULL,NULL,N,Executive,NULL
lynchto02,1957,Veterans,NULL,NULL,NULL,N,Executive,NULL
lynchto02,1959,Veterans,NULL,NULL,NULL,N,Executive,NULL
lynchto02,1961,Veterans,NULL,NULL,NULL,N,Executive,Preliminary poll
lynchto02,1962,Veterans,NULL,NULL,NULL,N,Executive,Preliminary poll
lynchto02,1963,Veterans,NULL,NULL,NULL,N,Executive,Group A - Holdover from 1962 ballot - two could be elected from Group A
lynnfr01,1996,BBWAA,470,353,26,N,Player,NULL
lynnfr01,1997,BBWAA,473,353,22,N,Player,NULL
lyonste01,1945,BBWAA,247,186,4,N,Player,NULL
lyonste01,1946,Nominating Vote,202,NULL,3,N,Player,Players in top 20 proceed to final ballot
lyonste01,1948,BBWAA,121,91,15,N,Player,NULL
lyonste01,1949,BBWAA,153,115,29,N,Player,NULL
lyonste01,1949,Run Off,187,NULL,14,N,Player,1st
lyonste01,1950,BBWAA,168,126,42,N,Player,NULL
lyonste01,1951,BBWAA,226,170,71,N,Player,NULL
lyonste01,1952,BBWAA,234,176,101,N,Player,NULL
lyonste01,1953,BBWAA,264,198,139,N,Player,NULL
lyonste01,1954,BBWAA,252,189,170,N,Player,NULL
lyonste01,1955,BBWAA,251,189,217,Y,Player,NULL
mcbriba01,1989,BBWAA,447,336,0,N,Player,NULL
mccarjo99,1939,BBWAA,274,206,3,N,Manager,NULL
mccarjo99,1947,BBWAA,161,121,2,N,Manager,NULL
mccarjo99,1951,BBWAA,226,170,1,N,Manager,NULL
mccarjo99,1953,BBWAA,264,198,1,N,Manager,NULL
mccarjo99,1957,Veterans,NULL,NULL,NULL,Y,Manager,NULL
mccarjo99,1958,BBWAA,266,200,2,N,Manager,NULL
mccarti01,1986,BBWAA,425,319,16,N,Player,NULL
mccarti01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mccarti01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mccarti01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mccarto01,1936,Veterans,78,59,1,N,Player,NULL
mccarto01,1946,Old Timers,NULL,NULL,NULL,Y,Player,NULL
mccorfr01,1956,BBWAA,193,145,3,N,Player,NULL
mccorfr01,1962,BBWAA,160,120,1,N,Player,NULL
mccorfr01,1964,BBWAA,201,151,6,N,Player,NULL
mccorfr01,1968,BBWAA,283,213,3,N,Player,NULL
mccorfr01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mccorfr01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mccorfr01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mccorfr01,2016,Veterans - Pre-Integration Era,16,12,NULL,N,Player,<4 votes
mccorji01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
mccorji01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
mccorji01,1957,Veterans,NULL,NULL,NULL,N,Player,NULL
mccorji01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
mccovwi01,1986,BBWAA,425,319,346,Y,Player,NULL
mcdanli01,1981,BBWAA,401,301,1,N,Player,NULL
mcdanli01,1982,BBWAA,415,312,3,N,Player,NULL
mcdanli01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdanli01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdanli01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdonwe01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
mcdougi01,1966,BBWAA,302,227,5,N,Player,NULL
mcdougi01,1967,BBWAA,292,219,4,N,Player,NULL
mcdougi01,1968,BBWAA,283,213,4,N,Player,NULL
mcdougi01,1969,BBWAA,340,255,3,N,Player,NULL
mcdougi01,1970,BBWAA,300,225,1,N,Player,NULL
mcdougi01,1971,BBWAA,360,270,4,N,Player,NULL
mcdougi01,1972,BBWAA,396,297,4,N,Player,NULL
mcdougi01,1973,BBWAA,380,285,2,N,Player,NULL
mcdougi01,1974,BBWAA,365,274,3,N,Player,NULL
mcdougi01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdougi01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdougi01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdowja01,2005,BBWAA,516,387,4,N,Player,NULL
mcdowsa01,1981,BBWAA,401,301,0,N,Player,NULL
mcdowsa01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdowsa01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcdowsa01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
mcgeewi01,2005,BBWAA,516,387,26,N,Player,NULL
mcgeewi01,2006,BBWAA,520,390,12,N,Player,NULL
mcginjo01,1937,BBWAA,201,151,12,N,Player,NULL
mcginjo01,1938,BBWAA,262,197,36,N,Player,NULL
mcginjo01,1939,BBWAA,274,206,32,N,Player,NULL
mcginjo01,1942,BBWAA,233,175,59,N,Player,NULL
mcginjo01,1945,BBWAA,247,186,44,N,Player,NULL
mcginjo01,1946,Final Ballot,263,198,47,N,Player,NULL
