playerID,allStarCount,awardsCount,totalGames,totalHomeRuns,totalHits,totalPitchingStrikeOuts,totalPitchWins,totalFielderPutouts,postHomeRuns,postHits,postPitchingStrikeOuts,postTotalWins,postFielderPutouts,class
bellhe01,3,3,590,0,0,637,38,40,NULL,NULL,NULL,NULL,NULL,False
bergema01,0,0,344,10,339,NULL,NULL,1330,NULL,NULL,NULL,NULL,NULL,False
austiji01,0,0,1584,13,1328,NULL,NULL,2260,NULL,NULL,NULL,NULL,NULL,False
bodiepi01,0,0,1051,43,1011,NULL,NULL,1933,NULL,NULL,NULL,NULL,NULL,False
applilu01,7,10,2422,45,2749,NULL,NULL,4674,NULL,NULL,NULL,NULL,NULL,True
bergmo01,0,0,663,6,441,NULL,NULL,1858,NULL,NULL,NULL,NULL,NULL,False
berrych02,0,0,709,23,539,NULL,NULL,2047,NULL,NULL,NULL,NULL,NULL,False
bluelu01,0,0,1615,44,1696,NULL,NULL,15647,NULL,NULL,NULL,NULL,NULL,False
alstowa01,0,0,1,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,True
adamsbo03,0,0,1281,37,1082,NULL,NULL,1748,NULL,NULL,NULL,NULL,NULL,False
andersp01,0,0,152,0,104,NULL,NULL,343,NULL,NULL,NULL,NULL,NULL,True
bankser01,14,10,2528,512,2583,NULL,NULL,14206,NULL,NULL,NULL,NULL,NULL,True
allenbe01,0,0,1141,73,815,NULL,NULL,2031,NULL,NULL,NULL,NULL,NULL,False
bailebo01,0,0,1931,189,1564,NULL,NULL,2258,NULL,NULL,NULL,NULL,NULL,False
bartobo01,0,0,393,9,237,NULL,NULL,1986,NULL,NULL,NULL,NULL,NULL,False
beckegl01,4,4,1320,22,1473,NULL,NULL,2712,NULL,NULL,NULL,NULL,NULL,False
bellbu01,5,10,2405,201,2514,NULL,NULL,2196,NULL,NULL,NULL,NULL,NULL,False
berryke01,1,2,1384,58,1053,NULL,NULL,2722,NULL,NULL,NULL,NULL,NULL,False
boccajo01,0,0,551,26,320,NULL,NULL,2477,NULL,NULL,NULL,NULL,NULL,False
brownpe01,0,0,1183,46,1646,0,0,2490,NULL,NULL,NULL,NULL,NULL,False
bradlbi01,0,0,1461,34,1471,0,0,1985,NULL,NULL,NULL,NULL,NULL,False
breitte01,0,0,448,4,291,893,160,329,NULL,NULL,NULL,NULL,NULL,False
buffich01,0,0,586,7,543,1700,233,917,NULL,NULL,NULL,NULL,NULL,False
chaseha01,0,9,1919,57,2158,0,0,18346,NULL,NULL,NULL,NULL,NULL,False
chesbja01,0,0,393,5,217,1265,198,103,NULL,NULL,NULL,NULL,NULL,True
bunniji01,8,2,601,7,213,2855,224,206,NULL,NULL,NULL,NULL,NULL,True
brodist01,0,0,1438,25,1728,NULL,NULL,3172,NULL,NULL,NULL,NULL,NULL,False
briggjo02,0,0,1366,139,1041,NULL,NULL,3389,NULL,NULL,NULL,NULL,NULL,False
brookhu01,2,2,1645,149,1608,NULL,NULL,1935,NULL,NULL,NULL,NULL,NULL,False
chapmra01,0,3,1051,17,1053,NULL,NULL,2358,NULL,NULL,NULL,NULL,NULL,False
cissebi01,0,0,956,29,990,NULL,NULL,2201,NULL,NULL,NULL,NULL,NULL,False
casege01,4,0,1226,21,1415,NULL,NULL,2805,NULL,NULL,NULL,NULL,NULL,False
chapmsa01,1,0,1368,180,1329,NULL,NULL,3727,NULL,NULL,NULL,NULL,NULL,False
brownwi02,0,0,21,1,12,NULL,NULL,41,NULL,NULL,NULL,NULL,NULL,True
callijo01,4,1,1886,226,1757,NULL,NULL,3349,NULL,NULL,NULL,NULL,NULL,False
carrach01,4,0,1325,55,1199,NULL,NULL,2206,NULL,NULL,NULL,NULL,NULL,False
cannich01,1,0,740,18,458,NULL,NULL,3162,NULL,NULL,NULL,NULL,NULL,False
casanpa01,1,1,859,50,627,NULL,NULL,4040,NULL,NULL,NULL,NULL,NULL,False
clarkho01,0,0,1272,27,1230,NULL,NULL,2802,NULL,NULL,NULL,NULL,NULL,False
burnije01,1,0,1694,315,1447,NULL,NULL,2913,NULL,NULL,NULL,NULL,NULL,False
corcola01,0,0,326,2,287,1103,177,232,NULL,NULL,NULL,NULL,NULL,False
cummica01,0,0,246,0,227,259,145,109,NULL,NULL,NULL,NULL,NULL,True
dailyhu01,0,0,167,0,88,846,73,24,NULL,NULL,NULL,NULL,NULL,False
coopewi01,0,5,521,6,293,1252,216,102,NULL,NULL,NULL,NULL,NULL,False
colavro01,9,1,1841,374,1730,2,1,3407,NULL,NULL,NULL,NULL,NULL,True
colboji01,1,0,302,0,4,688,83,114,NULL,NULL,NULL,NULL,NULL,False
culpra01,2,0,322,1,74,1411,122,135,NULL,NULL,NULL,NULL,NULL,False
darwida01,0,0,722,2,39,1942,171,184,NULL,NULL,NULL,NULL,NULL,False
davisma01,2,5,625,1,26,1007,51,29,NULL,NULL,NULL,NULL,NULL,False
dunnja01,0,0,491,1,397,171,64,574,NULL,NULL,NULL,NULL,NULL,False
doakbi01,0,0,453,1,115,1014,169,103,NULL,NULL,NULL,NULL,NULL,False
dierkla01,2,0,357,4,107,1493,139,152,NULL,NULL,NULL,NULL,NULL,False
deshaji01,0,0,258,0,33,951,84,45,NULL,NULL,NULL,NULL,NULL,False
dunnad01,2,0,2001,462,1631,0,0,6002,NULL,NULL,NULL,NULL,NULL,False
corcoto01,0,0,2205,34,2259,NULL,NULL,4829,NULL,NULL,NULL,NULL,NULL,False
conrowi01,0,0,1379,22,1257,NULL,NULL,2432,NULL,NULL,NULL,NULL,NULL,False
connoto01,0,0,50,0,26,NULL,NULL,57,NULL,NULL,NULL,NULL,NULL,True
cruiswa01,0,0,737,30,644,NULL,NULL,1314,NULL,NULL,NULL,NULL,NULL,False
cuccito01,3,1,1704,94,1729,NULL,NULL,3292,NULL,NULL,NULL,NULL,NULL,False
conlajo01,0,0,128,0,96,NULL,NULL,193,NULL,NULL,NULL,NULL,NULL,True
courtcl01,0,0,946,38,750,NULL,NULL,3556,NULL,NULL,NULL,NULL,NULL,False
coxbo01,0,0,220,9,141,NULL,NULL,148,NULL,NULL,NULL,NULL,NULL,True
delahed01,0,0,1837,101,2597,NULL,NULL,6076,NULL,NULL,NULL,NULL,NULL,True
doyleja01,0,0,1568,25,1811,NULL,NULL,11523,NULL,NULL,NULL,NULL,NULL,False
dooinre01,0,2,1291,10,961,NULL,NULL,5535,NULL,NULL,NULL,NULL,NULL,False
dressch01,0,0,646,11,603,NULL,NULL,526,NULL,NULL,NULL,NULL,NULL,False
dropowa01,1,3,1288,152,1113,NULL,NULL,9173,NULL,NULL,NULL,NULL,NULL,False
donaljo01,0,0,405,4,292,NULL,NULL,664,NULL,NULL,NULL,NULL,NULL,False
disarga01,1,0,1086,28,966,NULL,NULL,1648,NULL,NULL,NULL,NULL,NULL,False
emslibo01,0,0,95,0,66,362,44,51,NULL,NULL,NULL,NULL,NULL,False
galvipu01,0,0,731,5,552,1807,365,378,NULL,NULL,NULL,NULL,NULL,True
falkecy01,0,1,332,1,117,1164,130,100,NULL,NULL,NULL,NULL,NULL,False
frasech01,0,0,459,3,235,1098,175,374,NULL,NULL,NULL,NULL,NULL,False
dyered01,0,0,129,2,35,63,15,31,NULL,NULL,NULL,NULL,NULL,False
ellioju01,0,0,253,4,68,453,63,32,NULL,NULL,NULL,NULL,NULL,False
ferrewe01,2,10,548,38,329,985,193,153,NULL,NULL,NULL,NULL,NULL,False
fonsele01,0,1,937,31,1075,0,0,4799,NULL,NULL,NULL,NULL,NULL,False
fisheed02,1,1,690,0,30,812,85,107,NULL,NULL,NULL,NULL,NULL,False
garvene01,1,0,458,7,180,881,129,203,NULL,NULL,NULL,NULL,NULL,False
glassja01,0,0,1737,27,2041,3,0,3165,NULL,NULL,NULL,NULL,NULL,False
gleaski01,0,0,1966,15,1946,744,138,4237,NULL,NULL,NULL,NULL,NULL,False
gladdfr01,0,0,450,0,1,394,48,33,NULL,NULL,NULL,NULL,NULL,False
elberki01,0,0,1291,10,1235,NULL,NULL,2681,NULL,NULL,NULL,NULL,NULL,False
flickel01,0,0,1484,48,1752,NULL,NULL,2406,NULL,NULL,NULL,NULL,NULL,True
fosteed02,0,0,1501,6,1490,NULL,NULL,1845,NULL,NULL,NULL,NULL,NULL,False
ensje01,0,0,67,1,54,NULL,NULL,149,NULL,NULL,NULL,NULL,NULL,False
ferreri01,8,0,1884,28,1692,NULL,NULL,7248,NULL,NULL,NULL,NULL,NULL,True
edwarha01,0,0,735,51,613,NULL,NULL,1039,NULL,NULL,NULL,NULL,NULL,False
fregoji01,6,3,1902,151,1726,NULL,NULL,3805,NULL,NULL,NULL,NULL,NULL,False
gastoci01,1,0,1026,91,799,NULL,NULL,1554,NULL,NULL,NULL,NULL,NULL,False
griffcl01,0,0,485,8,321,955,237,201,NULL,NULL,NULL,NULL,NULL,True
hahnno01,0,0,244,2,129,917,130,109,NULL,NULL,NULL,NULL,NULL,False
hardeme01,4,2,584,4,199,1160,223,209,NULL,NULL,NULL,NULL,NULL,False
gormato01,0,0,4,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL,False
groveor01,1,0,207,1,48,374,63,72,NULL,NULL,NULL,NULL,NULL,False
hollabi02,0,0,3,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL,False
handsbi01,0,0,374,0,37,1128,111,140,NULL,NULL,NULL,NULL,NULL,False
hickmji02,1,0,1421,159,1002,0,0,3947,NULL,NULL,NULL,NULL,NULL,False
hamilbi01,0,0,1594,40,2164,NULL,NULL,3453,NULL,NULL,NULL,NULL,NULL,True
hinchbi01,0,0,908,20,793,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,False
hargrbu01,0,0,853,29,786,NULL,NULL,2420,NULL,NULL,NULL,NULL,NULL,False
heilmha01,0,2,2146,183,2660,NULL,NULL,7199,NULL,NULL,NULL,NULL,NULL,True
haneyfr01,0,0,624,8,544,NULL,NULL,808,NULL,NULL,NULL,NULL,NULL,False
hermaba01,0,0,1553,181,1818,NULL,NULL,4376,NULL,NULL,NULL,NULL,NULL,False
gustifr01,3,0,1261,38,1214,NULL,NULL,2243,NULL,NULL,NULL,NULL,NULL,False
heathje01,2,4,1383,194,1447,NULL,NULL,2705,NULL,NULL,NULL,NULL,NULL,False
hattogr01,1,0,1312,91,1068,NULL,NULL,1492,NULL,NULL,NULL,NULL,NULL,False
hemusso01,0,0,961,51,736,NULL,NULL,1240,NULL,NULL,NULL,NULL,NULL,False
herzowh01,0,0,634,25,414,NULL,NULL,1016,NULL,NULL,NULL,NULL,NULL,True
gosgeji01,0,0,706,30,411,NULL,NULL,1162,NULL,NULL,NULL,NULL,NULL,False
harrato01,4,1,2155,195,1954,NULL,NULL,2530,NULL,NULL,NULL,NULL,NULL,False
hislela01,2,2,1197,166,1146,NULL,NULL,2213,NULL,NULL,NULL,NULL,NULL,False
hargrmi01,1,1,1666,80,1614,NULL,NULL,11603,NULL,NULL,NULL,NULL,NULL,False
harrivi01,0,0,579,13,349,NULL,NULL,945,NULL,NULL,NULL,NULL,NULL,False
higgibo02,0,0,1362,187,1336,NULL,NULL,2588,NULL,NULL,NULL,NULL,NULL,False
jacksla01,5,0,599,2,170,1709,194,257,NULL,NULL,NULL,NULL,NULL,False
kilroma01,0,0,330,1,236,1170,141,184,NULL,NULL,NULL,NULL,NULL,False
jossad01,0,1,296,1,118,920,160,185,NULL,NULL,NULL,NULL,NULL,True
kressre01,0,1,1392,89,1454,6,0,3987,NULL,NULL,NULL,NULL,NULL,False
kindeel01,0,2,484,1,63,749,102,52,NULL,NULL,NULL,NULL,NULL,False
jenkife01,3,5,665,13,148,3192,284,363,NULL,NULL,NULL,NULL,NULL,True
krausle02,0,0,334,6,47,721,68,84,NULL,NULL,NULL,NULL,NULL,False
jonesra01,2,4,319,0,79,735,100,114,NULL,NULL,NULL,NULL,NULL,False
hoydu01,0,0,1797,40,2048,NULL,NULL,3965,NULL,NULL,NULL,NULL,NULL,False
huggimi01,0,0,1594,9,1474,NULL,NULL,3450,NULL,NULL,NULL,NULL,NULL,True
irwinch01,0,0,991,16,986,NULL,NULL,1473,NULL,NULL,NULL,NULL,NULL,False
hundlra01,1,1,1061,82,813,NULL,NULL,5765,NULL,NULL,NULL,NULL,NULL,False
huntro01,2,1,1483,39,1429,NULL,NULL,2822,NULL,NULL,NULL,NULL,NULL,False
jennihu01,0,0,1286,18,1526,NULL,NULL,5576,NULL,NULL,NULL,NULL,NULL,True
jordati01,0,0,543,32,474,NULL,NULL,5134,NULL,NULL,NULL,NULL,NULL,False
keelewi01,0,0,2122,33,2932,NULL,NULL,3170,NULL,NULL,NULL,NULL,NULL,True
kellejo01,0,0,1852,65,2220,NULL,NULL,5562,NULL,NULL,NULL,NULL,NULL,True
knabeot01,0,0,1281,8,1103,NULL,NULL,2755,NULL,NULL,NULL,NULL,NULL,False
lajoina01,0,5,2480,82,3243,NULL,NULL,8520,NULL,NULL,NULL,NULL,NULL,True
kammwi01,0,4,1693,29,1643,NULL,NULL,2151,NULL,NULL,NULL,NULL,NULL,False
johnsbo01,8,1,1863,288,2051,NULL,NULL,4416,NULL,NULL,NULL,NULL,NULL,False
kellge01,10,13,1795,78,2054,NULL,NULL,2390,NULL,NULL,NULL,NULL,NULL,True
jethrsa01,0,1,442,49,460,NULL,NULL,1125,NULL,NULL,NULL,NULL,NULL,False
kinerra01,6,10,1472,369,1451,NULL,NULL,3431,NULL,NULL,NULL,NULL,NULL,True
johnsal01,1,0,1322,78,1331,NULL,NULL,1641,NULL,NULL,NULL,NULL,NULL,False
kessido01,6,6,2078,14,1931,NULL,NULL,3292,NULL,NULL,NULL,NULL,NULL,False
kellyto01,0,0,49,1,23,NULL,NULL,360,NULL,NULL,NULL,NULL,NULL,False
jonesja05,0,0,40,3,23,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,False
lynchto02,0,0,1,0,0,2,0,2,NULL,NULL,NULL,NULL,NULL,False
lucasre01,0,2,908,3,404,602,157,125,NULL,NULL,NULL,NULL,NULL,False
lyonste01,1,8,704,5,364,1073,260,219,NULL,NULL,NULL,NULL,NULL,True
leonadu02,5,2,640,0,177,1170,191,174,NULL,NULL,NULL,NULL,NULL,False
lasorto01,0,1,27,0,1,37,0,3,NULL,NULL,NULL,NULL,NULL,True
lockebo01,0,0,168,1,25,194,16,39,NULL,NULL,NULL,NULL,NULL,False
linzyfr01,0,0,516,1,18,358,62,51,NULL,NULL,NULL,NULL,NULL,False
martimo01,0,0,250,0,28,245,38,18,NULL,NULL,NULL,NULL,NULL,False
mcdanli01,2,2,988,3,56,1361,141,127,NULL,NULL,NULL,NULL,NULL,False
mcdowsa01,6,2,429,2,119,2453,141,80,NULL,NULL,NULL,NULL,NULL,False
mackco01,0,0,724,5,659,NULL,NULL,3321,NULL,NULL,NULL,NULL,NULL,True
langebi01,0,0,813,39,1056,NULL,NULL,2117,NULL,NULL,NULL,NULL,NULL,False
loberha01,0,2,1321,32,1252,NULL,NULL,1775,NULL,NULL,NULL,NULL,NULL,False
leachfr01,0,0,991,72,1147,NULL,NULL,2189,NULL,NULL,NULL,NULL,NULL,False
lopezal01,2,3,1950,51,1547,NULL,NULL,6654,NULL,NULL,NULL,NULL,NULL,True
larusto01,0,0,132,0,35,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,True
martibi01,0,0,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,False
mauchge01,0,0,305,5,176,NULL,NULL,452,NULL,NULL,NULL,NULL,NULL,False
mayje01,0,0,556,15,357,NULL,NULL,2649,NULL,NULL,NULL,NULL,NULL,False
mcguide01,0,0,1783,45,1750,1,0,7743,NULL,NULL,NULL,NULL,NULL,False
mcgunbi01,0,0,56,0,35,65,11,70,NULL,NULL,NULL,NULL,NULL,False
mcveyca01,0,0,530,11,869,37,10,2690,NULL,NULL,NULL,NULL,NULL,False
mullato01,0,0,784,8,661,1803,284,916,NULL,NULL,NULL,NULL,NULL,False
mungova01,5,0,410,0,174,1242,120,100,NULL,NULL,NULL,NULL,NULL,False
mulcahu01,1,0,223,0,64,314,45,75,NULL,NULL,NULL,NULL,NULL,False
mcgloly01,1,0,320,0,79,939,86,98,NULL,NULL,NULL,NULL,NULL,False
montgje01,3,2,700,0,0,733,46,86,NULL,NULL,NULL,NULL,NULL,False
oeschjo01,0,0,366,0,99,535,82,64,NULL,NULL,NULL,NULL,NULL,False
mcphebi01,0,0,2138,53,2258,NULL,NULL,6556,NULL,NULL,NULL,NULL,NULL,True
mcgrajo01,0,0,1105,13,1309,NULL,NULL,1408,NULL,NULL,NULL,NULL,NULL,True
mckecbi01,0,0,847,8,713,NULL,NULL,1626,NULL,NULL,NULL,NULL,NULL,True
milancl01,0,0,1983,17,2100,NULL,NULL,4095,NULL,NULL,NULL,NULL,NULL,False
moranch01,0,0,268,1,201,NULL,NULL,448,NULL,NULL,NULL,NULL,NULL,False
mcmanma01,0,0,1831,120,1926,NULL,NULL,4100,NULL,NULL,NULL,NULL,NULL,False
montaed01,0,0,221,2,161,NULL,NULL,352,NULL,NULL,NULL,NULL,NULL,False
mostijo01,0,3,972,23,1054,NULL,NULL,2588,NULL,NULL,NULL,NULL,NULL,False
murtada01,0,0,767,8,661,NULL,NULL,1837,NULL,NULL,NULL,NULL,NULL,False
mcmilro01,2,3,2093,68,1639,NULL,NULL,3722,NULL,NULL,NULL,NULL,NULL,False
minosmi01,9,5,1835,186,1963,NULL,NULL,3416,NULL,NULL,NULL,NULL,NULL,True
meltobi01,1,0,1144,160,1004,NULL,NULL,1178,NULL,NULL,NULL,NULL,NULL,False
milleno01,0,0,540,24,325,NULL,NULL,570,NULL,NULL,NULL,NULL,NULL,False
montawi01,1,1,1632,139,1604,NULL,NULL,10764,NULL,NULL,NULL,NULL,NULL,False
murreiv01,0,0,564,33,308,NULL,NULL,921,NULL,NULL,NULL,NULL,NULL,False
northro01,0,0,1084,108,874,NULL,NULL,1363,NULL,NULL,NULL,NULL,NULL,False
paborch01,0,0,170,0,204,0,1,338,NULL,NULL,NULL,NULL,NULL,False
powelab01,0,0,78,0,78,97,8,85,NULL,NULL,NULL,NULL,NULL,False
peitzhe01,0,0,1238,16,1117,3,0,4696,NULL,NULL,NULL,NULL,NULL,False
powelja01,0,0,585,8,309,1621,245,135,NULL,NULL,NULL,NULL,NULL,False
raymobu01,0,0,135,0,42,401,45,37,NULL,NULL,NULL,NULL,NULL,False
perduhu01,0,0,161,0,42,317,51,22,NULL,NULL,NULL,NULL,NULL,False
pruethu01,0,0,211,0,36,357,29,41,NULL,NULL,NULL,NULL,NULL,False
parneme01,2,3,293,1,132,732,123,69,NULL,NULL,NULL,NULL,NULL,False
portebo01,1,2,322,6,95,572,87,80,NULL,NULL,NULL,NULL,NULL,False
ramospe01,1,0,696,15,109,1305,117,146,NULL,NULL,NULL,NULL,NULL,False
rayji01,0,0,309,0,16,407,43,26,NULL,NULL,NULL,NULL,NULL,False
pikeli01,0,0,424,21,638,NULL,NULL,823,NULL,NULL,NULL,NULL,NULL,False
reachal01,0,0,83,0,97,NULL,NULL,218,NULL,NULL,NULL,NULL,NULL,False
remseja01,0,0,577,9,573,NULL,NULL,1319,NULL,NULL,NULL,NULL,NULL,False
perkicy01,0,1,1171,30,933,NULL,NULL,3828,NULL,NULL,NULL,NULL,NULL,False
pinelba01,0,0,775,5,723,NULL,NULL,931,NULL,NULL,NULL,NULL,NULL,False
powervi01,6,7,1627,126,1716,NULL,NULL,10833,NULL,NULL,NULL,NULL,NULL,False
raderdo02,0,5,1465,155,1302,NULL,NULL,1526,NULL,NULL,NULL,NULL,NULL,False
reichri01,0,0,997,116,864,NULL,NULL,1621,NULL,NULL,NULL,NULL,NULL,False
rayjo01,1,2,1353,53,1502,NULL,NULL,2757,NULL,NULL,NULL,NULL,NULL,False
remyje01,1,0,1154,7,1226,NULL,NULL,2293,NULL,NULL,NULL,NULL,NULL,False
richmle01,0,0,251,3,262,552,75,121,NULL,NULL,NULL,NULL,NULL,False
richajr01,1,0,239,10,93,1493,107,113,NULL,NULL,NULL,NULL,NULL,False
rusieam01,0,1,487,8,429,1950,246,200,NULL,NULL,NULL,NULL,NULL,True
seymocy01,0,0,1530,52,1724,591,61,2952,NULL,NULL,NULL,NULL,NULL,False
sislege01,0,16,2054,102,2812,63,5,18914,NULL,NULL,NULL,NULL,NULL,True
schacal01,0,0,53,0,10,38,14,13,NULL,NULL,NULL,NULL,NULL,False
sewelri01,4,3,423,6,152,636,143,142,NULL,NULL,NULL,NULL,NULL,False
shortch02,2,0,506,0,88,1629,135,112,NULL,NULL,NULL,NULL,NULL,False
selmadi01,0,0,324,0,35,681,42,52,NULL,NULL,NULL,NULL,NULL,False
siebeso01,2,0,405,12,114,1512,140,159,NULL,NULL,NULL,NULL,NULL,False
singebi01,2,0,324,0,45,1515,118,95,NULL,NULL,NULL,NULL,NULL,False
rickebr01,0,0,120,3,82,NULL,NULL,395,NULL,NULL,NULL,NULL,NULL,True
roberbr01,2,1,1418,97,1527,NULL,NULL,2268,NULL,NULL,NULL,NULL,NULL,False
robinwi01,0,0,1371,18,1388,NULL,NULL,5408,NULL,NULL,NULL,NULL,NULL,True
sauerha01,2,3,1399,288,1278,NULL,NULL,2711,NULL,NULL,NULL,NULL,NULL,False
runnepe01,5,0,1799,49,1854,NULL,NULL,7353,NULL,NULL,NULL,NULL,NULL,False
santoro01,9,11,2243,342,2254,NULL,NULL,2100,NULL,NULL,NULL,NULL,NULL,True
sievero01,5,1,1887,318,1703,NULL,NULL,9064,NULL,NULL,NULL,NULL,NULL,False
schaapa01,0,0,1128,57,869,NULL,NULL,775,NULL,NULL,NULL,NULL,NULL,False
seguida01,0,0,1456,139,1412,NULL,NULL,8618,NULL,NULL,NULL,NULL,NULL,False
spaldal01,0,0,411,2,613,248,251,789,NULL,NULL,NULL,NULL,NULL,True
sparktu01,0,0,314,0,92,780,121,107,NULL,NULL,NULL,NULL,NULL,False
stallge01,0,0,7,0,2,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,False
stoveha01,0,0,1489,122,1775,7,0,7527,NULL,NULL,NULL,NULL,NULL,False
smallro01,0,0,872,61,601,NULL,NULL,1464,NULL,NULL,NULL,NULL,NULL,False
stantmi01,0,0,277,0,1,304,13,28,NULL,NULL,NULL,NULL,NULL,False
stearjo01,4,0,810,46,696,NULL,NULL,4059,NULL,NULL,NULL,NULL,NULL,False
stephjo03,0,0,12,0,0,56,2,2,NULL,NULL,NULL,NULL,NULL,False
tennefr01,0,0,6,0,2,36,3,2,NULL,NULL,NULL,NULL,NULL,False
streega01,0,1,505,2,312,NULL,NULL,2391,NULL,NULL,NULL,NULL,NULL,False
sweenbi02,0,0,1043,11,1004,NULL,NULL,2357,NULL,NULL,NULL,NULL,NULL,False
tanneje01,0,0,508,5,361,944,197,267,NULL,NULL,NULL,NULL,NULL,False
tennefr02,0,1,1994,22,2231,0,0,18278,NULL,NULL,NULL,NULL,NULL,False
turnete01,0,0,1659,8,1499,NULL,NULL,2589,NULL,NULL,NULL,NULL,NULL,False
tobinja01,0,0,1622,64,1906,NULL,NULL,2632,NULL,NULL,NULL,NULL,NULL,False
suhrgu01,1,1,1435,84,1446,NULL,NULL,13104,NULL,NULL,NULL,NULL,NULL,False
sukefcl01,0,0,488,2,326,NULL,NULL,1041,NULL,NULL,NULL,NULL,NULL,False
travice01,3,3,1328,27,1544,NULL,NULL,1946,NULL,NULL,NULL,NULL,NULL,False
troskha01,0,0,1347,228,1561,NULL,NULL,12125,NULL,NULL,NULL,NULL,NULL,False
tannech01,0,0,396,21,231,NULL,NULL,340,NULL,NULL,NULL,NULL,NULL,False
templjo01,6,0,1420,22,1484,NULL,NULL,3213,NULL,NULL,NULL,NULL,NULL,False
torboje01,0,0,574,8,297,NULL,NULL,2998,NULL,NULL,NULL,NULL,NULL,False
torrejo01,9,9,2209,252,2342,NULL,NULL,11618,NULL,NULL,NULL,NULL,NULL,True
thornan01,2,3,1565,253,1342,NULL,NULL,6239,NULL,NULL,NULL,NULL,NULL,False
tartada01,1,0,1406,262,1366,NULL,NULL,1659,NULL,NULL,NULL,NULL,NULL,False
tewksbo01,1,0,304,0,50,812,110,138,NULL,NULL,NULL,NULL,NULL,False
vanhage01,0,0,1990,69,2544,281,40,3761,NULL,NULL,NULL,NULL,NULL,False
weyhigu01,0,0,554,3,308,1667,264,220,NULL,NULL,NULL,NULL,NULL,False
whitebi01,0,0,1,0,1,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,False
whitewi01,0,0,403,1,271,1041,229,118,NULL,NULL,NULL,NULL,NULL,False
whitnji01,0,0,550,18,559,1571,191,492,NULL,NULL,NULL,NULL,NULL,False
wadderu01,0,2,410,4,172,2316,193,176,NULL,NULL,NULL,NULL,NULL,True
wallabo01,0,2,2381,34,2309,120,24,4918,NULL,NULL,NULL,NULL,NULL,True
willicy01,0,3,2003,251,1981,NULL,NULL,4180,NULL,NULL,NULL,NULL,NULL,False
willike01,0,0,1398,196,1552,NULL,NULL,2956,NULL,NULL,NULL,NULL,NULL,False
westsa01,4,2,1753,75,1838,NULL,NULL,4528,NULL,NULL,NULL,NULL,NULL,False
valoel01,0,0,1806,58,1420,NULL,NULL,2769,NULL,NULL,NULL,NULL,NULL,False
vernomi01,7,2,2409,172,2495,NULL,NULL,19819,NULL,NULL,NULL,NULL,NULL,False
whiteha01,0,0,337,0,37,349,46,68,NULL,NULL,NULL,NULL,NULL,False
valenel01,1,1,894,123,881,NULL,NULL,1570,NULL,NULL,NULL,NULL,NULL,False
wellsve01,3,7,1731,270,1794,NULL,NULL,3732,NULL,NULL,NULL,NULL,NULL,False
winnra01,1,0,1717,110,1759,NULL,NULL,3687,NULL,NULL,NULL,NULL,NULL,False
wrighge01,0,0,591,11,866,1,0,901,NULL,NULL,NULL,NULL,NULL,True
wrighha01,0,0,180,4,224,6,4,234,NULL,NULL,NULL,NULL,NULL,True
youngpe01,0,0,731,32,645,NULL,NULL,1503,NULL,NULL,NULL,NULL,NULL,False
woodwi01,3,3,651,0,27,1411,164,84,NULL,NULL,NULL,NULL,NULL,False
adamsdo99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
allenne02,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
autryge99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
ballale99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
barlial99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True
barroed99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True
bavasbu99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
beckwjo02,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
bellco99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True
bellwi01,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
breadsa99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
brewech02,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
bronfch99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
brownra99,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True
